arm,workload,cache_state,entities,fields,source_sha256,source_bytes,nesting_scan_bytes,json_parser_deserializer_bytes,canonical_render_bytes,entity_records,formula_ast_nodes,reference_edges,formula_dependency_edges,serialized_spine_bytes,repetition,source_known_us,first_preview_us,semantic_or_scan_current_us
A0,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,8353110,25059330,4192555,16000,16000,0,16000,0,14,,,238608
A1,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,0,14,134,283,116015
C-structural,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,9753752,15,,,147055
A0,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,8353110,25059330,4192555,16000,16000,0,16000,0,15,,,243658
A1,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,0,15,128,261,114765
C-directory,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,3945567,15,,,142859
A0,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,8353110,25059330,4192555,16000,16000,0,16000,0,16,,,237723
A1,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,0,16,128,272,113654
C-directory,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,3945567,16,,,137087
C-structural,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,9753752,16,,,145846
A1,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,0,17,107,245,112339
C-directory,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,3945567,17,,,135412
C-structural,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,9753752,17,,,143810
A0,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,8353110,25059330,4192555,16000,16000,0,16000,0,17,,,232328
C-directory,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,3945567,18,,,132671
C-structural,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,9753752,18,,,140453
A0,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,8353110,25059330,4192555,16000,16000,0,16000,0,18,,,239398
A1,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,0,18,121,258,115071
C-structural,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,9753752,19,,,153916
A0,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,8353110,25059330,4192555,16000,16000,0,16000,0,19,,,243750
A1,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,0,19,141,306,116885
C-directory,wide_fan_out,os_cache_warm,16000,32000,80767bd41707e8031f4b4abcbe80beef1279fdf32d71ae41cacfcd83a33ac51a,4192555,4176555,12529665,4192555,16000,16000,0,16000,3945567,19,,,133771
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,0,,,5140504
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,0,139,418,2542118
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,0,,,2965480
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,0,,,3768224
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,1,150,429,2830686
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,1,,,2953952
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,1,,,3633298
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,1,,,5155077
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,2,,,2960034
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,2,,,3684655
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,2,,,5181746
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,2,148,448,2513270
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,3,,,3709146
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,3,,,5226889
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,3,125,393,2544798
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,3,,,2961870
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,4,,,5115080
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,4,177,483,2476589
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,4,,,2952726
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,4,,,3656881
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,5,279,615,2514688
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,5,,,3017140
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,5,,,3571701
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,5,,,5117056
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,6,,,2966871
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,6,,,3609360
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,6,,,5096056
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,6,126,425,2565198
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,7,,,3620714
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,7,,,5169082
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,7,142,430,2562974
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,7,,,2977662
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,8,,,5306251
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,8,157,439,2494600
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,8,,,2972774
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,8,,,3643279
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,9,153,435,2448943
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,9,,,2982502
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,9,,,3585167
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,9,,,5131743
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,10,,,2944806
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,10,,,3559324
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,10,,,5087296
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,10,138,422,2477285
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,11,,,3595195
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,11,,,5144345
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,11,126,433,2538757
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,11,,,2964594
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,12,,,5139395
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,12,146,451,2488281
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,12,,,2930201
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,12,,,3561134
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,13,148,444,2460893
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,13,,,3037283
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,13,,,3609874
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,13,,,5098527
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,14,,,2956319
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,14,,,3633327
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,14,,,5108050
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,14,133,408,2509666
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,15,,,3648929
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,15,,,5212693
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,15,142,433,2652312
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,15,,,2979006
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,16,,,5145317
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,16,138,426,2483399
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,16,,,3020625
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,16,,,3697461
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,17,130,445,2643302
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,17,,,3174316
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,17,,,3795578
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,17,,,5313040
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,18,,,3054319
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,18,,,3730562
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,18,,,5289191
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,18,355,794,2602345
C-structural,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,125950156,19,,,4144458
A0,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,246241146,738723438,123136573,16000,2032000,0,1024000,0,19,,,6312713
A1,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,0,19,162,494,2538480
C-directory,wide_fan_in,os_cache_warm,16000,32000,1a4d484cf83b9bfccacdc39fab00edb7a469e4ffc0d8ba102c61b61e9f9f5669,123136573,123120573,369361719,123136573,16000,2032000,0,1024000,3982049,19,,,3092502
A0,cross_shard_cycle,os_cache_warm,16000,16000,32a039ef76955a274773ca5443d3b5ea02a81146228801654afde8a5adf8d512,3472397,6912794,20738382,3472397,16000,16000,0,16000,0,0,,,206718
A1,cross_shard_cycle,os_cache_warm,16000,16000,32a039ef76955a274773ca5443d3b5ea02a81146228801654afde8a5adf8d512,3472397,3456397,10369191,3472397,16000,16000,0,16000,0,0,121,252,95239
C-directory,cross_shard_cycle,os_cache_warm,16000,16000,32a039ef76955a274773ca5443d3b5ea02a81146228801654afde8a5adf8d512,3472397,3456397,10369191,3472397,16000,16000,0,16000,3848085,0,,,112698
C-structural,cross_shard_cycle,os_cache_warm,16000,16000,32a039ef76955a274773ca5443d3b5ea02a81146228801654afde8a5adf8d512,3472397,3456397,10369191,3472397,16000,16000,0,16000,9336192,0,,,127612
A1,cross_shard_cycle,os_cache_warm,16000,16000,32a039ef76955a274773ca5443d3b5ea02a81146228801654afde8a5adf8d512,3472397,3456397,10369191,3472397,16000,16000,0,16000,0,1,125,260,95323
C-directory,cross_shard_cycle,os_cache_warm,16000,16000,32a039ef76955a274773ca5443d3b5ea02a81146228801654afde8a5adf8d512,3472397,3456397,10369191,3472397,16000,16000,0,16000,3848085,1,,,115541
C-structural,cross_shard_cycle,os_cache_warm,16000,16000,32a039ef76955a274773ca5443d3b5ea02a81146228801654afde8a5adf8d512,3472397,3456397,10369191,3472397,16000,16000,0,16000,9336192,1,,,124783
A0,cross_shard_cycle,os_cache_warm,16000,16000,32a039ef76955a274773ca5443d3b5ea02a81146228801654afde8a5adf8d512,3472397,6912794,20738382,3472397,16000,16000,0,16000,0,1,,,205442
C-directory,cross_shard_cycle,os_cache_warm,16000,16000,32a039ef76955a274773ca5443d3b5ea02a81146228801654afde8a5adf8d512,3472397,3456397,10369191,3472397,16000,16000,0,16000,3848085,2,,,110427
